3521174,510	0,000000
3521174,513	6,944444
3521174,532	0,141985
3521174,548	1,250000
3521174,563	0,409333
3521174,579	0,446429
3521174,618	0,163292
3521174,635	1,366120
3521174,650	0,040101
3521174,667	0,084331
3521174,681	0,190913
3521174,698	1,453488
3521174,714	0,666223
3521184,724	Inf
3521194,725	Inf
3521198,670	0,147189
3521199,369	1,428571
3521199,863	2,040816
3521200,254	2,531646
3521200,588	3,012048
3521200,884	3,344482
3521201,159	3,676471
3521201,410	3,984064
3521201,646	4,255319
3521201,869	4,504505
3521202,077	4,739336
3521202,284	4,975124
3521202,476	5,154639
3521202,663	5,376344
3521202,843	5,555556
3521203,016	5,747126
3521203,184	5,952381
3521203,348	6,097561
3521203,507	6,289308
3521203,662	6,410256
3521203,819	6,451613
3521203,973	6,493506
3521204,127	6,578947
3521204,277	6,578947
3521204,428	6,622517
3521204,581	6,578947
3521204,730	6,622517
3521204,883	6,578947
3521205,035	6,535948
3521205,190	6,578947
3521205,342	6,493506
3521205,493	6,578947
3521205,651	6,535948
3521205,801	6,535948
3521205,956	6,535948
3521206,109	6,493506
3521206,263	6,535948
3521206,419	6,451613
3521206,570	6,535948
3521206,725	6,451613
3521206,878	6,535948
3521207,034	6,493506
3521207,185	6,493506
3521207,341	6,535948
3521207,496	6,493506
3521207,647	6,451613
3521207,803	6,535948
3521207,956	6,493506
3521208,110	6,493506
3521208,265	6,535948
3521208,418	6,493506
3521208,573	6,535948
3521208,724	6,451613
3521208,881	6,493506
3521209,033	6,535948
3521209,188	6,493506
3521209,345	6,535948
3521209,496	6,493506
3521209,650	6,493506
3521209,801	6,535948
3521209,958	6,535948
3521210,110	6,535948
3521210,261	6,535948
3521210,417	6,578947
3521210,569	6,493506
3521210,719	6,578947
3521210,875	6,578947
3521211,026	6,535948
3521211,178	6,578947
3521211,329	6,535948
3521211,485	6,535948
3521211,638	6,578947
3521211,790	6,535948
3521211,945	6,578947
3521212,096	6,535948
3521212,248	6,622517
3521212,399	6,535948
3521212,552	6,535948
3521212,707	6,578947
3521212,858	6,578947
3521213,011	6,578947
3521213,160	6,578947
3521213,314	6,578947
3521213,468	6,578947
3521213,619	6,622517
3521213,771	6,535948
3521213,922	6,578947
3521214,074	6,622517
3521214,225	6,535948
3521214,376	6,578947
3521214,528	6,578947
3521214,685	6,622517
3521214,837	6,535948
3521214,987	6,666667
3521215,141	6,535948
3521215,292	6,578947
3521215,442	6,578947
3521215,598	6,535948
3521215,748	6,622517
3521215,902	6,535948
3521216,052	6,578947
3521216,209	6,535948
3521216,360	6,578947
3521216,512	6,622517
3521216,662	6,578947
3521216,816	6,666667
3521216,967	6,578947
3521217,119	6,578947
3521217,269	6,578947
3521217,422	6,622517
3521217,572	6,578947
3521217,725	6,535948
3521217,876	6,622517
3521218,026	6,535948
3521218,183	6,622517
3521218,334	6,578947
3521218,485	6,622517
3521218,637	6,578947
3521218,789	6,622517
3521218,939	6,535948
3521219,091	6,622517
3521219,243	6,578947
3521219,396	6,578947
3521219,548	6,666667
3521219,697	6,578947
3521219,851	6,622517
3521220,001	6,578947
3521220,152	6,622517
3521220,304	6,535948
3521220,456	6,578947
3521220,611	6,622517
3521220,762	6,578947
3521220,916	6,578947
3521221,068	6,578947
3521221,217	6,578947
3521221,369	6,578947
3521221,526	6,535948
3521221,676	0,000000
3521221,827	6,535948
3521221,979	6,578947
3521222,130	6,535948
3521222,286	6,578947
3521222,438	6,578947
3521222,591	6,578947
3521222,741	6,535948
3521222,892	6,578947
3521223,048	6,578947
3521223,200	6,578947
3521223,353	6,622517
3521223,503	6,493506
3521223,655	6,622517
3521223,811	6,535948
3521223,962	6,535948
3521224,115	6,578947
3521224,269	6,535948
3521224,420	6,578947
3521224,573	6,535948
3521224,724	6,622517
3521224,877	6,535948
3521225,032	6,578947
3521225,182	6,578947
3521225,334	6,535948
3521225,487	6,622517
3521225,637	6,578947
3521225,794	6,578947
3521225,946	6,578947
3521226,095	6,578947
3521226,247	6,622517
3521226,399	6,578947
3521226,550	6,578947
3521226,702	6,578947
3521226,854	6,578947
3521227,010	6,535948
3521227,160	6,622517
3521227,311	6,535948
3521227,464	6,535948
3521227,615	6,578947
3521227,771	6,535948
3521227,922	6,622517
3521228,074	6,535948
3521228,230	6,578947
3521228,381	6,535948
3521228,532	6,535948
3521228,685	6,622517
3521228,835	6,535948
3521228,991	6,578947
3521229,143	6,578947
3521229,294	6,578947
3521229,447	6,578947
3521229,598	6,578947
3521229,751	6,622517
3521229,900	6,535948
3521230,057	6,622517
3521230,208	6,578947
3521230,359	6,578947
3521230,513	6,535948
3521230,663	6,622517
3521230,815	6,578947
3521230,965	6,535948
3521231,119	6,622517
3521231,275	6,578947
3521231,427	6,622517
3521231,576	6,578947
3521231,728	6,578947
3521231,880	6,578947
3521232,032	6,535948
3521232,183	6,622517
3521232,338	6,535948
3521232,490	6,578947
3521232,641	6,578947
3521232,794	6,578947
3521232,944	6,578947
3521233,100	6,578947
3521233,251	6,578947
3521233,403	6,535948
3521233,554	6,578947
3521233,708	6,535948
3521233,862	6,622517
3521234,012	6,578947
3521234,166	6,622517
3521234,316	6,578947
3521234,468	6,578947
3521234,619	6,578947
3521234,772	6,578947
3521234,923	6,578947
3521235,080	6,535948
3521235,229	6,578947
3521235,381	6,535948
3521235,538	6,535948
3521235,688	6,578947
3521235,841	6,578947
3521235,991	6,578947
3521236,142	6,578947
3521236,298	6,578947
3521236,451	6,578947
3521236,601	6,622517
3521236,754	6,578947
3521236,906	6,578947
3521237,057	6,622517
3521237,207	6,535948
3521237,360	6,622517
3521237,512	6,578947
3521237,663	6,622517
3521237,815	6,535948
3521237,969	6,622517
3521238,118	6,578947
3521238,273	6,578947
3521238,424	6,578947
3521238,575	6,535948
3521238,731	6,578947
3521238,884	6,535948
3521239,034	6,578947
3521239,187	6,578947
3521239,339	6,535948
3521239,493	6,622517
3521239,644	6,535948
3521239,797	6,578947
3521239,948	6,535948
3521240,104	6,578947
3521240,257	6,535948
3521240,408	6,535948
3521240,559	6,578947
3521240,714	6,578947
3521240,866	6,578947
3521241,017	6,535948
3521241,168	6,622517
3521241,320	6,578947
3521241,472	6,578947
3521241,622	6,578947
3521241,774	6,622517
3521241,926	6,622517
3521242,077	6,578947
3521242,230	6,622517
3521242,381	6,622517
3521242,533	6,622517
3521242,689	6,535948
3521242,839	6,535948
3521242,991	6,622517
3521243,143	6,578947
3521243,295	6,622517
3521243,447	6,535948
3521243,599	6,666667
3521243,749	6,578947
3521243,902	6,622517
3521244,053	6,535948
3521244,209	6,578947
3521244,358	6,622517
3521244,512	6,578947
3521244,662	6,578947
3521244,815	6,535948
3521244,971	6,578947
3521245,123	6,493506
3521245,274	6,535948
3521245,428	6,578947
3521245,579	6,535948
3521245,732	6,578947
3521245,882	6,578947
3521246,034	6,578947
3521246,191	6,578947
3521246,343	6,535948
3521246,495	6,622517
3521246,644	6,535948
3521246,797	6,622517
3521246,952	6,535948
3521247,104	6,622517
3521247,257	6,535948
3521247,408	6,578947
3521247,560	6,578947
3521247,710	6,578947
3521247,861	6,622517
3521248,017	6,535948
3521248,168	6,622517
3521248,319	6,535948
3521248,471	6,622517
3521248,624	6,535948
3521248,775	6,578947
3521248,931	6,578947
3521249,083	6,578947
3521249,235	6,578947
3521249,384	6,535948
3521249,543	6,578947
3521249,694	6,578947
3521249,844	6,622517
3521249,995	6,578947
3521250,147	6,578947
3521250,298	6,578947
3521250,450	6,578947
3521250,601	6,622517
3521250,755	6,578947
3521250,905	6,622517
3521251,061	6,535948
3521251,212	6,535948
3521251,365	6,578947
3521251,516	6,578947
3521251,670	6,578947
3521251,824	6,493506
3521251,975	6,578947
3521252,125	6,535948
3521252,281	6,535948
3521252,432	6,622517
3521252,584	6,535948
3521252,735	6,622517
3521252,891	6,535948
3521253,042	6,578947
3521253,194	6,578947
3521253,347	6,535948
3521253,497	6,622517
3521253,653	6,535948
3521253,806	6,578947
3521253,957	6,578947
3521254,107	6,622517
3521254,259	6,535948
3521254,415	6,578947
3521254,567	6,578947
3521254,718	6,535948
3521254,871	6,622517
3521255,022	6,535948
3521255,173	6,622517
3521255,327	6,535948
3521255,480	6,578947
3521255,631	6,578947
3521255,782	6,578947
3521255,934	6,578947
3521256,092	6,535948
3521256,241	6,578947
3521256,393	6,578947
3521256,545	6,535948
3521256,696	6,578947
3521256,853	6,535948
3521257,002	6,622517
3521257,154	6,535948
3521257,307	6,578947
3521257,462	6,535948
3521257,616	6,535948
3521257,766	6,578947
3521257,917	6,535948
3521258,068	6,622517
3521258,224	6,578947
3521258,375	6,578947
3521258,528	6,535948
3521258,678	6,622517
3521258,834	6,493506
3521258,986	6,535948
3521259,138	6,578947
3521259,294	6,535948
3521259,447	6,578947
3521259,596	6,535948
3521259,748	6,622517
3521259,903	6,493506
3521260,056	6,578947
3521260,208	6,578947
3521260,358	6,578947
3521260,510	6,622517
3521260,661	6,578947
3521260,817	6,578947
3521260,968	6,578947
3521261,119	6,622517
3521261,271	6,535948
3521261,424	6,578947
3521261,575	6,622517
3521261,725	6,535948
3521261,881	6,535948
3521262,033	6,535948
3521262,185	6,622517
3521262,341	6,535948
3521262,492	6,535948
3521262,644	6,578947
